SYMBOL	ENSEMBL
PARP2	ENSG00000129484
TEP1	ENSG00000129566
KLHL33	ENSG00000185271
OSGEP	ENSG00000092094
APEX1	ENSG00000100823
PNP	ENSG00000198805
RNASE10	ENSG00000182545
RNASE9	ENSG00000188655
RNASE12	ENSG00000258436
RNASE4	ENSG00000258818
ANG	ENSG00000214274
EDDM3B	ENSG00000181552
RNASE6	ENSG00000169413
RNASE1	ENSG00000129538
METTL17	ENSG00000165792
SLC39A2	ENSG00000165794
NDRG2	ENSG00000165795
TPPP2	ENSG00000179636
RNASE13	ENSG00000206150
ARHGEF40	ENSG00000165801
TMEM253	ENSG00000232070
HNRNPC	ENSG00000092199
RPGRIP1	ENSG00000092200
CHD8	ENSG00000100888
RAB2B	ENSG00000129472
TOX4	ENSG00000092203
METTL3	ENSG00000165819
SALL2	ENSG00000165821
DAD1	ENSG00000129562
ABHD4	ENSG00000100439
OXA1L	ENSG00000155463
SLC7A7	ENSG00000155465
MRPL52	ENSG00000172590
MMP14	ENSG00000157227
LRP10	ENSG00000197324
REM2	ENSG00000139890
PRMT5	ENSG00000100462
HAUS4	ENSG00000092036
AJUBA	ENSG00000129474
PSMB5	ENSG00000100804
PSMB11	ENSG00000222028
CDH24	ENSG00000139880
ACIN1	ENSG00000100813
CEBPE	ENSG00000092067
SLC7A8	ENSG00000092068
HOMEZ	ENSG00000215271
PPP1R3E	ENSG00000235194
BCL2L2	ENSG00000129473
PABPN1	ENSG00000100836
SLC22A17	ENSG00000092096
EFS	ENSG00000100842
IL25	ENSG00000166090
CMTM5	ENSG00000166091
MYH6	ENSG00000197616
MYH7	ENSG00000092054
NGDN	ENSG00000129460
ZFHX2	ENSG00000136367
THTPA	ENSG00000259431
AP1G2	ENSG00000213983
JPH4	ENSG00000092051
DHRS2	ENSG00000100867
DHRS4	ENSG00000157326
CARMIL3	ENSG00000186648
CPNE6	ENSG00000100884
NRL	ENSG00000129535
PCK2	ENSG00000100889
DCAF11	ENSG00000100897
FITM1	ENSG00000139914
PSME1	ENSG00000092010
EMC9	ENSG00000100908
PSME2	ENSG00000100911
RNF31	ENSG00000092098
IRF9	ENSG00000213928
REC8	ENSG00000100918
IPO4	ENSG00000196497
TM9SF1	ENSG00000100926
TSSK4	ENSG00000139908
MDP1	ENSG00000213920
NEDD8	ENSG00000129559
GMPR2	ENSG00000100938
TINF2	ENSG00000092330
TGM1	ENSG00000092295
RABGGTA	ENSG00000100949
DHRS1	ENSG00000157379
NOP9	ENSG00000196943
CIDEB	ENSG00000136305
LTB4R2	ENSG00000213906
ADCY4	ENSG00000129467
RIPK3	ENSG00000129465
NFATC4	ENSG00000100968
NYNRIN	ENSG00000205978
CBLN3	ENSG00000139899
KHNYN	ENSG00000100441
SDR39U1	ENSG00000100445
CMA1	ENSG00000092009
CTSG	ENSG00000100448
GZMB	ENSG00000100453
RNF17	ENSG00000132972
CENPJ	ENSG00000151849
PARP4	ENSG00000102699
MPHOSPH8	ENSG00000196199
PSPC1	ENSG00000121390
ZMYM5	ENSG00000132950
ZMYM2	ENSG00000121741
GJA3	ENSG00000121743
GJB2	ENSG00000165474
GJB6	ENSG00000121742
CRYL1	ENSG00000165475
IFT88	ENSG00000032742
IL17D	ENSG00000172458
EEF1AKMT1	ENSG00000150456
XPO4	ENSG00000132953
LATS2	ENSG00000150457
SAP18	ENSG00000150459
SKA3	ENSG00000165480
MRPL57	ENSG00000173141
ZDHHC20	ENSG00000180776
MICU2	ENSG00000165487
FGF9	ENSG00000102678
RCBTB1	ENSG00000136144
SETDB2	ENSG00000136169
CAB39L	ENSG00000102547
CDADC1	ENSG00000102543
SHISA2	ENSG00000180730
ATP8A2	ENSG00000132932
MTMR6	ENSG00000139505
AMER2	ENSG00000165566
SPATA13	ENSG00000182957
C1QTNF9	ENSG00000240654
MIPEP	ENSG00000027001
TNFRSF19	ENSG00000127863
SACS	ENSG00000151835
SGCG	ENSG00000102683
ARL11	ENSG00000152213
EBPL	ENSG00000123179
KPNA3	ENSG00000102753
SPRYD7	ENSG00000123178
TRIM13	ENSG00000204977
KCNRG	ENSG00000198553
DLEU7	ENSG00000186047
RNASEH2B	ENSG00000136104
GUCY1B2	ENSG00000123201
FAM124A	ENSG00000150510
SERPINE3	ENSG00000253309
INTS6	ENSG00000102786
WDFY2	ENSG00000139668
CTSB	ENSG00000164733
FDFT1	ENSG00000079459
NEIL2	ENSG00000154328
GATA4	ENSG00000136574
BLK	ENSG00000136573
FAM167A	ENSG00000154319
TDH	ENSG00000154316
MTMR9	ENSG00000104643
XKR6	ENSG00000171044
PINX1	ENSG00000254093
SOX7	ENSG00000171056
PRSS55	ENSG00000184647
MSRA	ENSG00000175806
KIF13B	ENSG00000197892
HMBOX1	ENSG00000147421
INTS9	ENSG00000104299
EXTL3	ENSG00000012232
FZD3	ENSG00000104290
FBXO16	ENSG00000214050
PNOC	ENSG00000168081
ELP3	ENSG00000134014
NUGGC	ENSG00000189233
SCARA5	ENSG00000168079
PBK	ENSG00000168078
ESCO2	ENSG00000171320
CCDC25	ENSG00000147419
SCARA3	ENSG00000168077
CLU	ENSG00000120885
ADAM2	ENSG00000104755
EPHX2	ENSG00000120915
CHRNA2	ENSG00000120903
PTK2B	ENSG00000120899
TRIM35	ENSG00000104228
STMN4	ENSG00000015592
ADRA1A	ENSG00000120907
DPYSL2	ENSG00000092964
PNMA2	ENSG00000240694
BNIP3L	ENSG00000104765
PPP2R2A	ENSG00000221914
EBF2	ENSG00000221818
CDCA2	ENSG00000184661
KCTD9	ENSG00000104756
GNRH1	ENSG00000147437
DOCK5	ENSG00000147459
NEFM	ENSG00000104722
NEFL	ENSG00000277586
ADAMDEC1	ENSG00000134028
ADAM28	ENSG00000042980
STC1	ENSG00000159167
NKX3-1	ENSG00000167034
SLC25A37	ENSG00000147454
LOXL2	ENSG00000134013
R3HCC1	ENSG00000104679
CHMP7	ENSG00000147457
TNFRSF10B	ENSG00000120889
RHOBTB2	ENSG00000008853
PEBP4	ENSG00000134020
EGR3	ENSG00000179388
BIN3	ENSG00000147439
CCAR2	ENSG00000158941
PDLIM2	ENSG00000120913
SORBS3	ENSG00000120896
PPP3CC	ENSG00000120910
SLC39A14	ENSG00000104635
PIWIL2	ENSG00000197181
POLR3D	ENSG00000168495
PHYHIP	ENSG00000168490
BMP1	ENSG00000168487
SFTPC	ENSG00000168484
LGI3	ENSG00000168481
REEP4	ENSG00000168476
HR	ENSG00000168453
NUDT18	ENSG00000275074
FAM160B2	ENSG00000158863
DMTN	ENSG00000158856
FGF17	ENSG00000158815
NPM2	ENSG00000158806
XPO7	ENSG00000130227
DOK2	ENSG00000147443
GFRA2	ENSG00000168546
FNDC3A	ENSG00000102531
CYSLTR2	ENSG00000152207
RCBTB2	ENSG00000136161
RB1	ENSG00000139687
LPAR6	ENSG00000139679
ITM2B	ENSG00000136156
MED4	ENSG00000136146
NUDT15	ENSG00000136159
SUCLA2	ENSG00000136143
HTR2A	ENSG00000102468
ESD	ENSG00000139684
LRCH1	ENSG00000136141
RUBCNL	ENSG00000102445
LRRC63	ENSG00000173988
LCP1	ENSG00000136167
CPB2	ENSG00000080618
ZC3H13	ENSG00000123200
SIAH3	ENSG00000215475
COG3	ENSG00000136152
SLC25A30	ENSG00000174032
TPT1	ENSG00000133112
GTF2F2	ENSG00000188342
KCTD4	ENSG00000180332
GPALPP1	ENSG00000133114
NUFIP1	ENSG00000083635
TSC22D1	ENSG00000102804
SERP2	ENSG00000151778
LACC1	ENSG00000179630
CCDC122	ENSG00000151773
ENOX1	ENSG00000120658
DNAJC15	ENSG00000120675
EPSTI1	ENSG00000133106
FAM216B	ENSG00000179813
TNFSF11	ENSG00000120659
AKAP11	ENSG00000023516
DGKH	ENSG00000102780
VWA8	ENSG00000102763
RGCC	ENSG00000102760
NAA16	ENSG00000172766
MTRF1	ENSG00000120662
KBTBD7	ENSG00000120696
KBTBD6	ENSG00000165572
WBP4	ENSG00000120688
ELF1	ENSG00000120690
SUGT1	ENSG00000165416
CNMD	ENSG00000136110
PCDH8	ENSG00000136099
OLFM4	ENSG00000102837
PCDH17	ENSG00000118946
DIAPH3	ENSG00000139734
TDRD3	ENSG00000083544
PCDH20	ENSG00000280165
PCDH9	ENSG00000184226
KLHL1	ENSG00000150361
DACH1	ENSG00000276644
MZT1	ENSG00000204899
BORA	ENSG00000136122
DIS3	ENSG00000083520
PIBF1	ENSG00000083535
KLF5	ENSG00000102554
KLF12	ENSG00000118922
TBC1D4	ENSG00000136111
COMMD6	ENSG00000188243
UCHL3	ENSG00000118939
LMO7	ENSG00000136153
KCTD12	ENSG00000178695
ACOD1	ENSG00000102794
CLN5	ENSG00000102805
FBXL3	ENSG00000005812
MYCBP2	ENSG00000005810
SCEL	ENSG00000136155
SLAIN1	ENSG00000139737
EDNRB	ENSG00000136160
POU4F1	ENSG00000152192
RBM26	ENSG00000139746
NDFIP2	ENSG00000102471
SPRY2	ENSG00000136158
SLITRK1	ENSG00000178235
SLITRK6	ENSG00000184564
SLITRK5	ENSG00000165300
MIR17HG	ENSG00000215417
GPC5	ENSG00000179399
GPC6	ENSG00000183098
DCT	ENSG00000080166
TGDS	ENSG00000088451
GPR180	ENSG00000152749
SOX21	ENSG00000125285
ABCC4	ENSG00000125257
CLDN10	ENSG00000134873
DZIP1	ENSG00000134874
DNAJC3	ENSG00000102580
UGGT2	ENSG00000102595
HS6ST3	ENSG00000185352
MBNL2	ENSG00000139793
RAP2A	ENSG00000125249
IPO5	ENSG00000065150
FARP1	ENSG00000152767
STK24	ENSG00000102572
SLC15A1	ENSG00000088386
DOCK9	ENSG00000088387
UBAC2	ENSG00000134882
GPR18	ENSG00000125245
GPR183	ENSG00000169508
TM9SF2	ENSG00000125304
CLYBL	ENSG00000125246
ZIC5	ENSG00000139800
ZIC2	ENSG00000043355
PCCA	ENSG00000175198
GGACT	ENSG00000134864
TMTC4	ENSG00000125247
NALCN	ENSG00000102452
ITGBL1	ENSG00000198542
FGF14	ENSG00000102466
ALKBH8	ENSG00000137760
CWF19L2	ENSG00000152404
GUCY1A2	ENSG00000152402
AASDHPPT	ENSG00000149313
KBTBD3	ENSG00000182359
MSANTD4	ENSG00000170903
GRIA4	ENSG00000152578
CASP1	ENSG00000137752
CASP4	ENSG00000196954
CASP12	ENSG00000204403
PDGFD	ENSG00000170962
DDI1	ENSG00000170967
DYNC2H1	ENSG00000187240
DCUN1D5	ENSG00000137692
MMP13	ENSG00000137745
MMP12	ENSG00000262406
MMP3	ENSG00000149968
MMP10	ENSG00000166670
MMP8	ENSG00000118113
MMP27	ENSG00000137675
MMP20	ENSG00000137674
MMP7	ENSG00000137673
TMEM123	ENSG00000152558
BIRC2	ENSG00000110330
BIRC3	ENSG00000023445
YAP1	ENSG00000137693
CEP126	ENSG00000110318
TRPC6	ENSG00000137672
PGR	ENSG00000082175
ARHGAP42	ENSG00000165895
CNTN5	ENSG00000149972
JRKL	ENSG00000183340
CCDC82	ENSG00000149231
MAML2	ENSG00000184384
MTMR2	ENSG00000087053
CEP57	ENSG00000166037
FAM76B	ENSG00000077458
SESN3	ENSG00000149212
ENDOD1	ENSG00000149218
KDM4D	ENSG00000186280
CWC15	ENSG00000150316
AMOTL1	ENSG00000166025
PIWIL4	ENSG00000134627
FUT4	ENSG00000196371
ANKRD49	ENSG00000168876
GPR83	ENSG00000123901
IZUMO1R	ENSG00000183560
PANX1	ENSG00000110218
HEPHL1	ENSG00000181333
VSTM5	ENSG00000214376
MED17	ENSG00000042429
TAF1D	ENSG00000166012
CEP295	ENSG00000166004
SMCO4	ENSG00000166002
DEUP1	ENSG00000165325
SLC36A4	ENSG00000180773
FAT3	ENSG00000165323
CHORDC1	ENSG00000110172
NAALAD2	ENSG00000077616
UBTFL1	ENSG00000255009
MBD3L2	ENSG00000230522
MUC16	ENSG00000181143
FBXL12	ENSG00000127452
UBL5	ENSG00000198258
PIN1	ENSG00000127445
OLFM2	ENSG00000105088
COL5A3	ENSG00000080573
ANGPTL6	ENSG00000130812
PPAN	ENSG00000130810
EIF3G	ENSG00000130811
DNMT1	ENSG00000130816
S1PR2	ENSG00000267534
MRPL4	ENSG00000105364
ICAM1	ENSG00000090339
ICAM4	ENSG00000105371
ICAM5	ENSG00000105376
ZGLP1	ENSG00000220201
RAVER1	ENSG00000161847
TYK2	ENSG00000105397
CDC37	ENSG00000105401
PDE4A	ENSG00000065989
KEAP1	ENSG00000079999
S1PR5	ENSG00000180739
ATG4D	ENSG00000130734
KRI1	ENSG00000129347
CDKN2D	ENSG00000129355
AP1M2	ENSG00000129354
SLC44A2	ENSG00000129353
ILF3	ENSG00000129351
QTRT1	ENSG00000213339
DNM2	ENSG00000079805
TMED1	ENSG00000099203
CARM1	ENSG00000142453
YIPF2	ENSG00000130733
TIMM29	ENSG00000142444
SMARCA4	ENSG00000127616
LDLR	ENSG00000130164
SPC24	ENSG00000161888
KANK2	ENSG00000197256
DOCK6	ENSG00000130158
ANGPTL8	ENSG00000130173
RAB3D	ENSG00000105514
TMEM205	ENSG00000105518
CCDC159	ENSG00000183401
PLPPR2	ENSG00000105520
SWSAP1	ENSG00000173928
EPOR	ENSG00000187266
RGL3	ENSG00000205517
CCDC151	ENSG00000198003
PRKCSH	ENSG00000130175
ELAVL3	ENSG00000196361
ECSIT	ENSG00000130159
CNN1	ENSG00000130176
ELOF1	ENSG00000130165
ACP5	ENSG00000102575
ANLN	ENSG00000011426
RP9	ENSG00000164610
BBS9	ENSG00000122507
BMPER	ENSG00000164619
DPY19L1	ENSG00000173852
TBX20	ENSG00000164532
HERPUD2	ENSG00000122557
EEPD1	ENSG00000122547
B3GAT1	ENSG00000109956
GLB1L2	ENSG00000149328
GLB1L3	ENSG00000166105
ACAD8	ENSG00000151498
THYN1	ENSG00000151500
VPS26B	ENSG00000151502
NCAPD3	ENSG00000151503
JAM3	ENSG00000166086
IGSF9B	ENSG00000080854
SPATA19	ENSG00000166118
OPCML	ENSG00000183715
NTM	ENSG00000182667
SNX19	ENSG00000120451
ADAMTS15	ENSG00000166106
ADAMTS8	ENSG00000134917
ZBTB44	ENSG00000196323
ST14	ENSG00000149418
APLP2	ENSG00000084234
PRDM10	ENSG00000170325
NFRKB	ENSG00000170322
TMEM45B	ENSG00000151715
BARX2	ENSG00000043039
ARHGAP32	ENSG00000134909
KCNJ5	ENSG00000120457
KCNJ1	ENSG00000151704
FLI1	ENSG00000151702
ETS1	ENSG00000134954
KIRREL3	ENSG00000149571
ST3GAL4	ENSG00000110080
DCPS	ENSG00000110063
TIRAP	ENSG00000150455
FOXRED1	ENSG00000110074
FAM118B	ENSG00000197798
RPUSD4	ENSG00000165526
CDON	ENSG00000064309
DDX25	ENSG00000109832
PUS3	ENSG00000110060
HYLS1	ENSG00000198331
PATE2	ENSG00000196844
PATE4	ENSG00000237353
PATE1	ENSG00000171053
ACRV1	ENSG00000134940
CHEK1	ENSG00000149554
STT3A	ENSG00000134910
EI24	ENSG00000149547
FEZ1	ENSG00000149557
PKNOX2	ENSG00000165495
TMEM218	ENSG00000150433
SLC37A2	ENSG00000134955
CCDC15	ENSG00000149548
HEPACAM	ENSG00000165478
ROBO4	ENSG00000154133
ROBO3	ENSG00000154134
MSANTD2	ENSG00000120458
ESAM	ENSG00000149564
VSIG2	ENSG00000019102
NRGN	ENSG00000154146
SIAE	ENSG00000110013
SPA17	ENSG00000064199
TBRG1	ENSG00000154144
VWA5A	ENSG00000110002
SCN3B	ENSG00000166257
GRAMD1B	ENSG00000023171
CLMP	ENSG00000166250
HSPA8	ENSG00000109971
BSX	ENSG00000188909
JHY	ENSG00000109944
CRTAM	ENSG00000109943
UBASH3B	ENSG00000154127
SORL1	ENSG00000137642
SC5D	ENSG00000109929
TECTA	ENSG00000109927
TBCEL	ENSG00000154114
GRIK4	ENSG00000149403
ARHGEF12	ENSG00000196914
POU2F3	ENSG00000137709
OAF	ENSG00000184232
TRIM29	ENSG00000137699
NECTIN1	ENSG00000110400
THY1	ENSG00000154096
USP2	ENSG00000036672
RNF26	ENSG00000173456
MFRP	ENSG00000235718
C1QTNF5	ENSG00000223953
MCAM	ENSG00000076706
CBL	ENSG00000110395
CCDC153	ENSG00000248712
PDZD3	ENSG00000172367
NLRX1	ENSG00000160703
ABCG4	ENSG00000172350
HINFP	ENSG00000172273
C2CD2L	ENSG00000172375
DPAGT1	ENSG00000172269
HMBS	ENSG00000256269
VPS11	ENSG00000160695
HYOU1	ENSG00000149428
SLC37A4	ENSG00000137700
TRAPPC4	ENSG00000196655
RPS25	ENSG00000118181
CCDC84	ENSG00000186166
FOXR1	ENSG00000176302
UPK2	ENSG00000110375
BCL9L	ENSG00000186174
CXCR5	ENSG00000160683
DDX6	ENSG00000110367
PHLDB1	ENSG00000019144
ARCN1	ENSG00000095139
IFT46	ENSG00000118096
TMEM25	ENSG00000149582
TTC36	ENSG00000172425
KMT2A	ENSG00000118058
UBE4A	ENSG00000110344
CD3G	ENSG00000160654
CD3D	ENSG00000167286
CD3E	ENSG00000198851
MPZL2	ENSG00000149573
MPZL3	ENSG00000160588
JAML	ENSG00000160593
SCN2B	ENSG00000149575
SCN4B	ENSG00000177098
TMPRSS4	ENSG00000137648
IL10RA	ENSG00000110324
TMPRSS13	ENSG00000137747
FXYD6	ENSG00000137726
FXYD2	ENSG00000137731
DSCAML1	ENSG00000177103
CEP164	ENSG00000110274
BACE1	ENSG00000186318
RNF214	ENSG00000167257
PCSK7	ENSG00000160613
TAGLN	ENSG00000149591
SIDT2	ENSG00000149577
PAFAH1B2	ENSG00000168092
SIK3	ENSG00000160584
APOA1	ENSG00000118137
APOC3	ENSG00000110245
APOA4	ENSG00000110244
APOA5	ENSG00000110243
ZPR1	ENSG00000109917
BUD13	ENSG00000137656
CADM1	ENSG00000182985
NXPE4	ENSG00000137634
NXPE2	ENSG00000204361
REXO2	ENSG00000076043
RBM7	ENSG00000076053
NNMT	ENSG00000166741
ZBTB16	ENSG00000109906
HTR3B	ENSG00000149305
USP28	ENSG00000048028
ZW10	ENSG00000086827
TMPRSS5	ENSG00000166682
DRD2	ENSG00000149295
ANKK1	ENSG00000170209
TTC12	ENSG00000149292
NCAM1	ENSG00000149294
PLET1	ENSG00000188771
PTS	ENSG00000150787
BCO2	ENSG00000197580
IL18	ENSG00000150782
TEX12	ENSG00000150783
SDHD	ENSG00000204370
TIMM8B	ENSG00000150779
PIH1D2	ENSG00000150773
DLAT	ENSG00000150768
DIXDC1	ENSG00000150764
HSPB2	ENSG00000170276
CRYAB	ENSG00000109846
FDXACB1	ENSG00000255561
ALG9	ENSG00000086848
PPP2R1B	ENSG00000137713
SIK2	ENSG00000170145
LAYN	ENSG00000204381
BTG4	ENSG00000137707
POU2AF1	ENSG00000110777
COLCA2	ENSG00000214290
ARHGAP20	ENSG00000137727
FDX1	ENSG00000137714
RDX	ENSG00000137710
ZC3H12C	ENSG00000149289
DDX10	ENSG00000178105
EXPH5	ENSG00000110723
ATM	ENSG00000149311
NPAT	ENSG00000149308
ACAT1	ENSG00000075239
CUL5	ENSG00000166266
SLC35F2	ENSG00000110660
SLN	ENSG00000170290
ELMOD1	ENSG00000110675
TNFAIP8L3	ENSG00000183578
CYP19A1	ENSG00000137869
GLDN	ENSG00000186417
DMXL2	ENSG00000104093
CIB2	ENSG00000136425
IDH3A	ENSG00000166411
ACSBG1	ENSG00000103740
DNAJA4	ENSG00000140403
WDR61	ENSG00000140395
CRABP1	ENSG00000166426
IREB2	ENSG00000136381
HYKK	ENSG00000188266
PSMA4	ENSG00000041357
CHRNA5	ENSG00000169684
CHRNA3	ENSG00000080644
CHRNB4	ENSG00000117971
UBE2Q2	ENSG00000140367
FBXO22	ENSG00000167196
NRG4	ENSG00000169752
TMEM266	ENSG00000169758
ETFA	ENSG00000140374
ISL2	ENSG00000159556
SCAPER	ENSG00000140386
RCN2	ENSG00000117906
PSTPIP1	ENSG00000140368
TSPAN3	ENSG00000140391
PEAK1	ENSG00000173517
HMG20A	ENSG00000140382
LINGO1	ENSG00000169783
ODF3L1	ENSG00000182950
CSPG4	ENSG00000173546
SNX33	ENSG00000173548
IMP3	ENSG00000177971
SNUPN	ENSG00000169371
PTPN9	ENSG00000169410
SIN3A	ENSG00000169375
MAN2C1	ENSG00000140400
NEIL1	ENSG00000140398
COMMD4	ENSG00000140365
PPCDC	ENSG00000138621
SCAMP5	ENSG00000198794
RPP25	ENSG00000178718
COX5A	ENSG00000178741
FAM219B	ENSG00000178761
MPI	ENSG00000178802
SCAMP2	ENSG00000140497
ULK3	ENSG00000140474
CPLX3	ENSG00000213578
LMAN1L	ENSG00000140506
CSK	ENSG00000103653
CYP1A2	ENSG00000140505
CYP1A1	ENSG00000140465
EDC3	ENSG00000179151
CLK3	ENSG00000179335
ARID3B	ENSG00000179361
UBL7	ENSG00000138629
SEMA7A	ENSG00000138623
CYP11A1	ENSG00000140459
CCDC33	ENSG00000140481
STRA6	ENSG00000137868
ISLR	ENSG00000129009
ISLR2	ENSG00000167178
PML	ENSG00000140464
STOML1	ENSG00000067221
LOXL1	ENSG00000129038
CD276	ENSG00000103855
NPTN	ENSG00000156642
REC114	ENSG00000183324
HCN4	ENSG00000138622
NEO1	ENSG00000067141
ADPGK	ENSG00000159322
BBS4	ENSG00000140463
ARIH1	ENSG00000166233
TMEM202	ENSG00000187806
HEXA	ENSG00000213614
CELF6	ENSG00000140488
PARP6	ENSG00000137817
PKM	ENSG00000067225
SENP8	ENSG00000166192
MYO9A	ENSG00000066933
NR2E3	ENSG00000278570
THSD4	ENSG00000187720
LRRC49	ENSG00000137821
LARP6	ENSG00000166173
UACA	ENSG00000137831
TLE3	ENSG00000140332
RPLP1	ENSG00000137818
KIF23	ENSG00000137807
PAQR5	ENSG00000137819
GLCE	ENSG00000138604
SPESP1	ENSG00000258484
ANP32A	ENSG00000140350
CORO2B	ENSG00000103647
ITGA11	ENSG00000137809
FEM1B	ENSG00000169018
CLN6	ENSG00000128973
CALML4	ENSG00000129007
PIAS1	ENSG00000033800
SKOR1	ENSG00000188779
MAP2K5	ENSG00000137764
IQCH	ENSG00000103599
AAGAB	ENSG00000103591
SMAD3	ENSG00000166949
SMAD6	ENSG00000137834
LCTL	ENSG00000188501
ZWILCH	ENSG00000174442
RPL4	ENSG00000174444
SNAPC5	ENSG00000174446
MAP2K1	ENSG00000169032
TIPIN	ENSG00000075131
DIS3L	ENSG00000166938
MEGF11	ENSG00000157890
RAB11A	ENSG00000103769
DENND4A	ENSG00000174485
SLC24A1	ENSG00000074621
INTS14	ENSG00000138614
HACD3	ENSG00000074696
DPP8	ENSG00000074603
IGDCC4	ENSG00000103742
IGDCC3	ENSG00000174498
PARP16	ENSG00000138617
CILP	ENSG00000138615
CLPX	ENSG00000166855
PDCD7	ENSG00000090470
UBAP1L	ENSG00000246922
KBTBD13	ENSG00000234438
RASL12	ENSG00000103710
SLC51B	ENSG00000186198
MTFMT	ENSG00000103707
SPG21	ENSG00000090487
ANKDD1A	ENSG00000166839
PLEKHO2	ENSG00000241839
PIF1	ENSG00000140451
RBPMS2	ENSG00000166831
OAZ2	ENSG00000180304
TRIP4	ENSG00000103671
PCLAF	ENSG00000166803
CSNK1G1	ENSG00000169118
PPIB	ENSG00000166794
SNX22	ENSG00000157734
SNX1	ENSG00000028528
DAPK2	ENSG00000035664
HERC1	ENSG00000103657
FBXL22	ENSG00000197361
USP3	ENSG00000140455
APH1B	ENSG00000138613
RAB8B	ENSG00000166128
RPS27L	ENSG00000185088
LACTB	ENSG00000103642
TPM1	ENSG00000140416
TLN2	ENSG00000171914
C2CD4B	ENSG00000205502
C2CD4A	ENSG00000198535
VPS13C	ENSG00000129003
RORA	ENSG00000069667
ICE2	ENSG00000128915
ANXA2	ENSG00000182718
FOXB1	ENSG00000171956
BNIP2	ENSG00000140299
GTF2A2	ENSG00000140307
GCNT3	ENSG00000140297
FAM81A	ENSG00000157470
MYO1E	ENSG00000157483
CCNB2	ENSG00000157456
RNF111	ENSG00000157450
SLTM	ENSG00000137776
MINDY2	ENSG00000128923
ADAM10	ENSG00000137845
LIPC	ENSG00000166035
AQP9	ENSG00000103569
ALDH1A2	ENSG00000128918
POLR2M	ENSG00000255529
MYZAP	ENSG00000263155
CGNL1	ENSG00000128849
TCF12	ENSG00000140262
MNS1	ENSG00000138587
TEX9	ENSG00000151575
RFX7	ENSG00000181827
NEDD4	ENSG00000069869
PRTG	ENSG00000166450
PYGO1	ENSG00000171016
CCPG1	ENSG00000260916
PIGB	ENSG00000069943
RAB27A	ENSG00000069974
RSL24D1	ENSG00000137876
UNC13C	ENSG00000137766
WDR72	ENSG00000166415
ONECUT1	ENSG00000169856
FAM214A	ENSG00000047346
ARPP19	ENSG00000128989
MYO5A	ENSG00000197535
MYO5C	ENSG00000128833
GNB5	ENSG00000069966
BCL2L10	ENSG00000137875
MAPK6	ENSG00000069956
LEO1	ENSG00000166477
TMOD3	ENSG00000138594
TMOD2	ENSG00000128872
LYSMD2	ENSG00000140280
SCG3	ENSG00000104112
BMP5	ENSG00000112175
HMGCLL1	ENSG00000146151
HCRTR2	ENSG00000137252
FAM83B	ENSG00000168143
TINAG	ENSG00000137251
MLIP	ENSG00000146147
LRRC1	ENSG00000137269
KLHL31	ENSG00000124743
GCLC	ENSG00000001084
ELOVL5	ENSG00000012660
GCM1	ENSG00000137270
FBXO9	ENSG00000112146
ICK	ENSG00000112144
GSTA4	ENSG00000170899
GSTA1	ENSG00000243955
GSTA2	ENSG00000244067
OOEP	ENSG00000203907
DDX43	ENSG00000080007
MTO1	ENSG00000135297
EEF1A1	ENSG00000156508
SLC17A5	ENSG00000119899
CD109	ENSG00000156535
COL12A1	ENSG00000111799
COX7A2	ENSG00000112695
TMEM30A	ENSG00000112697
FILIP1	ENSG00000118407
SENP6	ENSG00000112701
MYO6	ENSG00000196586
IMPG1	ENSG00000112706
HTR1B	ENSG00000135312
MEI4	ENSG00000269964
IRAK1BP1	ENSG00000146243
PHIP	ENSG00000146247
HMGN3	ENSG00000118418
LCA5	ENSG00000135338
SH3BGRL2	ENSG00000198478
ELOVL4	ENSG00000118402
TTK	ENSG00000112742
BCKDHB	ENSG00000083123
IBTK	ENSG00000005700
TPBG	ENSG00000146242
PGM3	ENSG00000013375
RWDD2A	ENSG00000013392
ME1	ENSG00000065833
PRSS35	ENSG00000146250
SNAP91	ENSG00000065609
RIPPLY2	ENSG00000203877
CYB5R4	ENSG00000065615
MRAP2	ENSG00000135324
CEP162	ENSG00000135315
TBX18	ENSG00000112837
NT5E	ENSG00000135318
SNX14	ENSG00000135317
SYNCRIP	ENSG00000135316
TRIM43B	ENSG00000144010
MTHFS	ENSG00000136371
TMED3	ENSG00000166557
ANKRD34C	ENSG00000235711
RASGRF1	ENSG00000058335
CTSH	ENSG00000103811
MORF4L1	ENSG00000185787
ADAMTS7	ENSG00000136378
TBC1D2B	ENSG00000167202
ZIC1	ENSG00000152977
ZIC4	ENSG00000174963
PLSCR5	ENSG00000231213
PLSCR1	ENSG00000188313
PLSCR2	ENSG00000163746
PLSCR4	ENSG00000114698
PLOD2	ENSG00000152952
SLC9A9	ENSG00000181804
CHST2	ENSG00000175040
U2SURP	ENSG00000163714
PAQR9	ENSG00000188582
PCOLCE2	ENSG00000163710
TRPC1	ENSG00000144935
PLS1	ENSG00000120756
ATR	ENSG00000175054
XRN1	ENSG00000114127
GK5	ENSG00000175066
TFDP2	ENSG00000114126
ATP1B3	ENSG00000069849
RNF7	ENSG00000114125
RASA2	ENSG00000155903
ZBTB38	ENSG00000177311
PXYLP1	ENSG00000155893
SPSB4	ENSG00000175093
SLC25A36	ENSG00000114120
CLSTN2	ENSG00000158258
NMNAT3	ENSG00000163864
RBP1	ENSG00000114115
